  -8.7704967378987355        2.1834940101620534E-016   4.1733266249001207E-007   8.3466538517248128E-008   122625810.11631557     
  -8.7659944295117231        2.2759410303821255E-016   4.2607580799846470E-007   8.5215167825461238E-008   122625810.11631523     
  -8.7614921211247108        2.3723021676090337E-016   4.3500212293349112E-007   8.7000431025011387E-008   122625810.11631484     
  -8.7569898127377002        2.4727431417411493E-016   4.4411544470496617E-007   8.8823095598079152E-008   122625810.11631447     
  -8.7524875043506878        2.5774366890952355E-016   4.5341969111670757E-007   9.0683945105639678E-008   122625810.11631411     
  -8.7479851959636754        2.6865628594744886E-016   4.6291886205071331E-007   9.2583779524310413E-008   122625810.11631373     
  -8.7434828875766648        2.8003093258144576E-016   4.7261704118671239E-007   9.4523415590261463E-008   122625810.11631337     
  -8.7389805791896524        2.9188717069390894E-016   4.8251839775774113E-007   9.6503687150331028E-008   122625810.11631298     
  -8.7344782708026401        3.0424539039815792E-016   4.9262718834246834E-007   9.8525445520490698E-008   122625810.11631258     
  -8.7299759624156295        3.1712684510493040E-016   5.0294775869509981E-007   1.0058955985182659E-007   122625810.11631224     
  -8.7254736540286171        3.3055368807355828E-016   5.1348454561362062E-007   1.0269691750418798E-007   122625810.11631188     
  -8.7209713456416047        3.4454901051064360E-016   5.2424207884714450E-007   1.0484842442765750E-007   122625810.11631151     
  -8.7164690372545941        3.5913688128183431E-016   5.3522498304325413E-007   1.0704500555201941E-007   122625810.11631112     
  -8.7119667288675835        3.7434238830496027E-016   5.4643797973613991E-007   1.0928760518438760E-007   122625810.11631073     
  -8.7074644204805711        3.9019168169566705E-016   5.5788588937635510E-007   1.1157718741515692E-007   122625810.11631039     
  -8.7029621120935605        4.0671201873983823E-016   5.6957363340312911E-007   1.1391473653246607E-007   122625810.11630999     
  -8.6984598037065481        4.2393181077010873E-016   5.8150623636009629E-007   1.1630125744534369E-007   122625810.11630961     
  -8.6939574953195358        4.4188067202703053E-016   5.9368882805531342E-007   1.1873777611571211E-007   122625810.11630926     
  -8.6894551869325252        4.6058947058902277E-016   6.0612664576656513E-007   1.2122533999944876E-007   122625810.11630891     
  -8.6849528785455128        4.8009038145864898E-016   6.1882503649287204E-007   1.2376501849668806E-007   122625810.11630857     
  -8.6804505701585004        5.0041694189645525E-016   6.3178945925312925E-007   1.2635790341154953E-007   122625810.11630817     
  -8.6759482617714898        5.2160410909764537E-016   6.4502548743293928E-007   1.2900510942150462E-007   122625810.11630782     
  -8.6714459533844774        5.4368832031073386E-016   6.5853881118061346E-007   1.3170777455657736E-007   122625810.11630744     
  -8.6669436449974651        5.6670755550149538E-016   6.7233523985332718E-007   1.3446706068857576E-007   122625810.11630704     
  -8.6624413366104545        5.9070140267010845E-016   6.8642070451456366E-007   1.3728415403058094E-007   122625810.11630663     
  -8.6579390282234421        6.1571112593376745E-016   7.0080126048388053E-007   1.4016026564690078E-007   122625810.11630629     
  -8.6534367198364297        6.4177973649176752E-016   7.1548308994005001E-007   1.4309663197369837E-007   122625810.11630589     
  -8.6489344114494191        6.6895206659525531E-016   7.3047250457877818E-007   1.4609451535053627E-007   122625810.11630550     
  -8.6444321030624067        6.9727484664879019E-016   7.4577594832610548E-007   1.4915520456305696E-007   122625810.11630510     
  -8.6399297946753961        7.2679678557622245E-016   7.6140000010860564E-007   1.5228001539702312E-007   122625810.11630474     
  -8.6354274862883855        7.5756865458926601E-016   7.7735137668166710E-007   1.5547029120397432E-007   122625810.11630431     
  -8.6309251779013731        7.8964337450275625E-016   7.9363693551702833E-007   1.5872740347873447E-007   122625810.11630392     
  -8.6264228695143608        8.2307610674664934E-016   8.1026367775075691E-007   1.6205275244900817E-007   122625810.11630350     
  -8.6219205611273502        8.5792434823147458E-016   8.2723875119303877E-007   1.6544776767733904E-007   122625810.11630312     
  -8.6174182527403378        8.9424803023030246E-016   8.4456945340102370E-007   1.6891390867567928E-007   122625810.11630270     
  -8.6129159443533254        9.3210962144716429E-016   8.6226323481599409E-007   1.7245266553282390E-007   122625810.11630230     
  -8.6084136359663148        9.7157423544939469E-016   8.8032770196630987E-007   1.7606555955500026E-007   122625810.11630186     
  -8.6039113275793024        1.0127097426485592E-015   8.9877062073745708E-007   1.7975414391987834E-007   122625810.11630148     
  -8.5994090191922901        1.0555868870224159E-015   9.1759991971054739E-007   1.8352000434427115E-007   122625810.11630106     
  -8.5949067108052795        1.1002794077788922E-015   9.3682369357081502E-007   1.8736475976583474E-007   122625810.11630064     
  -8.5904044024182671        1.1468641661711986E-015   9.5645020658752394E-007   1.9129006303905018E-007   122625810.11630023     
  -8.5859020940312547        1.1954212776820271E-015   9.7648789616671834E-007   1.9529760164577428E-007   122625810.11629982     
  -8.5813997856442441        1.2460342498044330E-015   9.9694537647846350E-007   1.9938909842068841E-007   122625810.11629942     
  -8.5768974772572317        1.2987901256562320E-015   1.0178314421600792E-006   2.0356631229194579E-007   122625810.11629897     
  -8.5723951688702194        1.3537796336747251E-015   1.0391550720968911E-006   2.0783103903732248E-007   122625810.11629857     
  -8.5678928604832088        1.4110973436495035E-015   1.0609254332822535E-006   2.1218511205622258E-007   122625810.11629812     
  -8.5633905520961981        1.4708418293615391E-015   1.0831518847584409E-006   2.1663040315785722E-007   122625810.11629766     
  -8.5588882437091858        1.5331158381080661E-015   1.1058439816400332E-006   2.2116882336592247E-007   122625810.11629729     
  -8.5543859353221752        1.5980264674051538E-015   1.1290114792216583E-006   2.2580232374014846E-007   122625810.11629686     
  -8.5498836269351628        1.6656853491717015E-015   1.1526643371717947E-006   2.3053289621506070E-007   122625810.11629638     
  -8.5453813185481504        1.7362088417113912E-015   1.1768127238143605E-006   2.3536257445629885E-007   122625810.11629593     
  -8.5408790101611398        1.8097182298231647E-015   1.2014670205000752E-006   2.4029343473488966E-007   122625810.11629549     
  -8.5363767017741274        1.8863399333841886E-015   1.2266378260694021E-006   2.4532759681983647E-007   122625810.11629504     
  -8.5318743933871151        1.9662057247637816E-015   1.2523359614089138E-006   2.5046722488939315E-007   122625810.11629456     
  -8.5273720850001045        2.0494529554426516E-015   1.2785724741031890E-006   2.5571452846144430E-007   122625810.11629410     
  -8.5228697766130921        2.1362247922269821E-015   1.3053586431841687E-006   2.6107176334337761E-007   122625810.11629361     
  -8.5183674682260797        2.2266704634633174E-015   1.3327059839799309E-006   2.6654123260183954E-007   122625810.11629310     
  -8.5138651598390691        2.3209455156781959E-015   1.3606262530651264E-006   2.7212528755282367E-007   122625810.11629264     
  -8.5093628514520567        2.4192120810836647E-015   1.3891314533151306E-006   2.7782632877250195E-007   122625810.11629216     
  -8.5048605430650444        2.5216391564084057E-015   1.4182338390659913E-006   2.8364680712921534E-007   122625810.11629167     
  -8.5003582346780338        2.6284028935345833E-015   1.4479459213825643E-006   2.8958922483710215E-007   122625810.11629117     
  -8.4958559262910232        2.7396869024399806E-015   1.4782804734370193E-006   2.9565613653180021E-007   122625810.11629064     
  -8.4913536179040108        2.8556825669660207E-015   1.5092505359999217E-006   3.0185015036866440E-007   122625810.11629014     
  -8.4868513095170002        2.9765893739556576E-015   1.5408694230465088E-006   3.0817392914402323E-007   122625810.11628959     
  -8.4823490011299878        3.1026152563260444E-015   1.5731507274802595E-006   3.1463019143989387E-007   122625810.11628905     
  -8.4778466927429772        3.2339769506669408E-015   1.6061083269764781E-006   3.2122171279270021E-007   122625810.11628851     
  -8.4733443843559648        3.3709003699795049E-015   1.6397563899483047E-006   3.2795132688647637E-007   122625810.11628798     
  -8.4688420759689524        3.5136209921960459E-015   1.6741093816376109E-006   3.3482192677104703E-007   122625810.11628738     
  -8.4643397675819418        3.6623842651497141E-015   1.7091820703336006E-006   3.4183646610574909E-007   122625810.11628680     
  -8.4598374591949295        3.8174460286902279E-015   1.7449895337216950E-006   3.4899796042921020E-007   122625810.11628623     
  -8.4553351508079171        3.9790729546710731E-015   1.7815471653653161E-006   3.5630948845570678E-007   122625810.11628565     
  -8.4508328424209065        4.1475430055657764E-015   1.8188706813235724E-006   3.6377419339870285E-007   122625810.11628507     
  -8.4463305340338941        4.3231459125015568E-015   1.8569761269075892E-006   3.7139528432211757E-007   122625810.11628446     
  -8.4418282256468817        4.5061836735318947E-015   1.8958798835782661E-006   3.7917603751987834E-007   122625810.11628385     
  -8.4373259172598711        4.6969710730059790E-015   1.9355986759886582E-006   3.8711979792439897E-007   122625810.11628324     
  -8.4328236088728588        4.8958362229277612E-015   1.9761495791739001E-006   3.9522998054456596E-007   122625810.11628261     
  -8.4283213004858464        5.1031211272349910E-015   2.0175500258916329E-006   4.0351007193382580E-007   122625810.11628197     
  -8.4238189920988358        5.3191822699698436E-015   2.0598178141163372E-006   4.1196363168905345E-007   122625810.11628129     
  -8.4193166837118252        5.5443912283521263E-015   2.1029711146906750E-006   4.2059429398082269E-007   122625810.11628065     
  -8.4148143753248128        5.7791353118086927E-015   2.1470284791369966E-006   4.2940576911570929E-007   122625810.11627994     
  -8.4103120669378022        6.0238182280593766E-015   2.1920088476326281E-006   4.3840184513135065E-007   122625810.11627921     
  -8.4058097585507898        6.2788607774043694E-015   2.2379315571522451E-006   4.4758638942492268E-007   122625810.11627848     
  -8.4013074501637774        6.5447015764062319E-015   2.2848163497806891E-006   4.5696335041570536E-007   122625810.11627771     
  -8.3968051417767668        6.8217978122126177E-015   2.3326833812000767E-006   4.6653675924250637E-007   122625810.11627692     
  -8.3923028333897545        7.1106260288163032E-015   2.3815532293547169E-006   4.7631073149664741E-007   122625810.11627614     
  -8.3878005250027421        7.4116829466037740E-015   2.4314469032974095E-006   4.8628946899122593E-007   122625810.11627539     
  -8.3832982166157315        7.7254863166035096E-015   2.4823858522212214E-006   4.9647726156747282E-007   122625810.11627455     
  -8.3787959082287191        8.0525758109023350E-015   2.5343919746804827E-006   5.0687848893895441E-007   122625810.11627375     
  -8.3742935998417067        8.3935139507600654E-015   2.5874876280048038E-006   5.1749762257437820E-007   122625810.11627291     
  -8.3697912914546961        8.7488870740205596E-015   2.6416956379104730E-006   5.2833922761987542E-007   122625810.11627206     
  -8.3652889830676838        9.1193063434820148E-015   2.6970393083132189E-006   5.3940796486155581E-007   122625810.11627115     
  -8.3607866746806714        9.5054087979594931E-015   2.7535424313463779E-006   5.5070859272914461E-007   122625810.11627026     
  -8.3562843662936608        9.9078584478494479E-015   2.8112292975891137E-006   5.6224596934162881E-007   122625810.11626931     
  -8.3517820579066484        1.0327347417079398E-014   2.8701247065089189E-006   5.7402505459576101E-007   122625810.11626834     
  -8.3472797495196378        1.0764597133405295E-014   2.9302539771227105E-006   5.8605091229828139E-007   122625810.11626735     
  -8.3427774411326272        1.1220359569106079E-014   2.9916429588814501E-006   5.9832871234284497E-007   122625810.11626633     
  -8.3382751327456148        1.1695418534208060E-014   3.0543180427828043E-006   6.1086373293255711E-007   122625810.11626528     
  -8.3337728243586024        1.2190591024461624E-014   3.1183061727164224E-006   6.2366136284903266E-007   122625810.11626419     
  -8.3292705159715918        1.2706728626391279E-014   3.1836348570470879E-006   6.3672710376902961E-007   122625810.11626309     
  -8.3247682075845795        1.3244718981834164E-014   3.2503321804405417E-006   6.5006657262961749E-007   122625810.11626196     
  -8.3202658991975671        1.3805487314483959E-014   3.3184268159368530E-006   6.6368550404285545E-007   122625810.11626080     
  -8.3157635908105565        1.4389998021068663E-014   3.3879480372769280E-006   6.7758975276109761E-007   122625810.11625962     
  -8.3112612824235441        1.4999256329897302E-014   3.4589257314872658E-006   6.9178529619394853E-007   122625810.11625837     
  -8.3067589740365317        1.5634310029625916E-014   3.5313904117281466E-006   7.0627823697790499E-007   122625810.11625707     
  -8.3022566656495211        1.6296251271219508E-014   3.6053732304112035E-006   7.2107480559987461E-007   122625810.11625580     
  -8.2977543572625088        1.6986218446207295E-014   3.6809059925918163E-006   7.3618136307565898E-007   122625810.11625443     
  -8.2932520488754964        1.7705398144459238E-014   3.7580211696418421E-006   7.5160440368450449E-007   122625810.11625303     
  -8.2887497404884858        1.8455027194854806E-014   3.8367519132090170E-006   7.6735055776098727E-007   122625810.11625153     
  -8.2842474321014734        1.9236394792351701E-014   3.9171320694688170E-006   7.8342659454539022E-007   122625810.11625004     
  -8.2797451237144610        2.0050844715110015E-014   3.9991961936746463E-006   7.9983942509374593E-007   122625810.11624852     
  -8.2752428153274504        2.0899777635489461E-014   4.0829795650130977E-006   8.1659610524889332E-007   122625810.11624692     
  -8.2707405069404398        2.1784653528891940E-014   4.1685182017704326E-006   8.3370383867377999E-007   122625810.11624528     
  -8.2662381985534275        2.2706994184589281E-014   4.2558488768165438E-006   8.5116997994825926E-007   122625810.11624360     
  -8.2617358901664169        2.3668385822859405E-014   4.3450091334135586E-006   8.6900203773081700E-007   122625810.11624184     
  -8.2572335817794045        2.4670481822929494E-014   4.4360373013556438E-006   8.8720767798653859E-007   122625810.11624002     
  -8.2527312733923921        2.5715005566414303E-014   4.5289725134466598E-006   9.0579472728264537E-007   122625810.11623810     
  -8.2482289650053815        2.6803753401145653E-014   4.6238547223232944E-006   9.2477117615312806E-007   122625810.11623618     
  -8.2437266566183691        2.7938597730487551E-014   4.7207247176306526E-006   9.4414518253387088E-007   122625810.11623414     
  -8.2392243482313567        2.9121490233446165E-014   4.8196241435573752E-006   9.6392507526968195E-007   122625810.11623205     
  -8.2347220398443461        3.0354465221119241E-014   4.9205955167384096E-006   9.8411935769485463E-007   122625810.11622989     
  -8.2302197314573338        3.1639643135254259E-014   5.0236822445328568E-006   1.0047367112887433E-006   122625810.11622767     
  -8.2257174230703214        3.2979234194927922E-014   5.1289286436844178E-006   1.0257859994078607E-006   122625810.11622535     
  -8.2212151146833108        3.4375542197625991E-014   5.2363799593730894E-006   1.0472762710962237E-006   122625810.11622296     
  -8.2167128062962984        3.5830968481257109E-014   5.3460823846660025E-006   1.0692167649755301E-006   122625810.11622049     
  -8.2122104979092860        3.7348016053909597E-014   5.4580830803754193E-006   1.0916169132167643E-006   122625810.11621791     
  -8.2077081895222754        3.8929293898462083E-014   5.5724301953330827E-006   1.1144863455950771E-006   122625810.11621523     
  -8.2032058811352631        4.0577521459447126E-014   5.6891728870893282E-006   1.1378348936296152E-006   122625810.11621244     
  -8.1987035727482525        4.2295533319878758E-014   5.8083613430454791E-006   1.1616725948100106E-006   122625810.11620958     
  -8.1942012643612419        4.4086284076096847E-014   5.9300468020293210E-006   1.1860096969114826E-006   122625810.11620662     
  -8.1896989559742295        4.5952853419007502E-014   6.0542815763225898E-006   1.2108566624003464E-006   122625810.11620352     
  -8.1851966475872171        4.7898451430452080E-014   6.1811190741495550E-006   1.2362241729317387E-006   122625810.11620031     
  -8.1806943392002065        4.9926424103824295E-014   6.3106138226371133E-006   1.2621231339416464E-006   122625810.11619699     
  -8.1761920308131941        5.2040259098424783E-014   6.4428214912559087E-006   1.2885646793351408E-006   122625810.11619356     
  -8.1716897224261817        5.4243591737442366E-014   6.5777989157521334E-006   1.3155601762727488E-006   122625810.11618994     
  -8.1671874140391711        5.6540211259889687E-014   6.7156041225811019E-006   1.3431212300571779E-006   122625810.11618625     
  -8.1626851056521588        5.8934067337239565E-014   6.8562963538527205E-006   1.3712596891224224E-006   122625810.11618237     
  -8.1581827972651464        6.1429276865961356E-014   6.9999360927991279E-006   1.3999876501273021E-006   122625810.11617832     
  -8.1536804888781358        6.4030131047653119E-014   7.1465850897763107E-006   1.4293174631557979E-006   122625810.11617416     
  -8.1491781804911234        6.6741102768939446E-014   7.2963063888104629E-006   1.4592617370263361E-006   122625810.11616983     
  -8.1446758721041110        6.9566854293817907E-014   7.4491643547000311E-006   1.4898333447122100E-006   122625810.11616537     
  -8.1401735637171004        7.2512245281699167E-014   7.6052247006859991E-006   1.5210454288756501E-006   122625810.11616066     
  -8.1356712553300881        7.5582341144922855E-014   7.7645545167018777E-006   1.5529114075178357E-006   122625810.11615583     
  -8.1311689469430757        7.8782421760112169E-014   7.9272222982150416E-006   1.5854449797471759E-006   122625810.11615081     
  -8.1266666385560651        8.2117990548366930E-014   8.0932979756727704E-006   1.6186601316685328E-006   122625810.11614552     
  -8.1221643301690545        8.5594783939902785E-014   8.2628529445652002E-006   1.6525711423958265E-006   122625810.11614005     
  -8.1176620217820421        8.9218781239402317E-014   8.4359600961175710E-006   1.6871925901905000E-006   122625810.11613445     
  -8.1131597133950315        9.2996214909064685E-014   8.6126938486259881E-006   1.7225393587286866E-006   122625810.11612859     
  -8.1086574050080191        9.6933581287029138E-014   8.7931301794496788E-006   1.7586266434996791E-006   122625810.11612242     
  -8.1041550966210067        1.0103765175959283E-013   8.9773466576729352E-006   1.7954699583383338E-006   122625810.11611609     
  -8.0996527882339961        1.0531548440645980E-013   9.1654224774518646E-006   1.8330851420944388E-006   122625810.11610948     
  -8.0951504798469838        1.0977443613903794E-013   9.3574384920597724E-006   1.8714883654418084E-006   122625810.11610261     
  -8.0906481714599714        1.1442217535264443E-013   9.5534772486452017E-006   1.9106961378299090E-006   122625810.11609544     
  -8.0861458630729608        1.1926669511440498E-013   9.7536230237187289E-006   1.9507253145812390E-006   122625810.11608800     
  -8.0816435546859484        1.2431632690951516E-013   9.9579618593832367E-006   1.9915931041374003E-006   122625810.11608021     
  -8.0771412462989360        1.2957975496948791E-013   1.0166581600322560E-005   2.0333170754568505E-006   122625810.11607215     
  -8.0726389379119254        1.3506603120705813E-013   1.0379571931565679E-005   2.0759151655677613E-006   122625810.11606379     
  -8.0681366295249131        1.4078459078341592E-013   1.0597024417042078E-005   2.1194056872791117E-006   122625810.11605503     
  -8.0636343211379007        1.4674526833452160E-013   1.0819032538944171E-005   2.1638073370531960E-006   122625810.11604595     
  -8.0591320127508901        1.5295831488444209E-013   1.1045691737915021E-005   2.2091392030431904E-006   122625810.11603646     
  -8.0546297043638777        1.5943441547478029E-013   1.1277099454078017E-005   2.2554207732991122E-006   122625810.11602660     
  -8.0501273959768671        1.6618470754049530E-013   1.1513355168925401E-005   2.3026719441455502E-006   122625810.11601633     
  -8.0456250875898565        1.7322080006375354E-013   1.1754560448085060E-005   2.3509130287350476E-006   122625810.11600564     
  -8.0411227792028441        1.8055479353873405E-013   1.2000818984983303E-005   2.4001647657806835E-006   122625810.11599456     
  -8.0366204708158318        1.8819930078169903E-013   1.2252236645421602E-005   2.4504483284714491E-006   122625810.11598302     
  -8.0321181624288212        1.9616746862216118E-013   1.2508921513087974E-005   2.5017853335745496E-006   122625810.11597098     
  -8.0276158540418088        2.0447300051243256E-013   1.2770983936021824E-005   2.5541978507284052E-006   122625810.11595844     
  -8.0231135456547964        2.1313018009441091E-013   1.3038536574051439E-005   2.6077084119301753E-006   122625810.11594543     
  -8.0186112372677858        2.2215389576418201E-013   1.3311694447226070E-005   2.6623400212222078E-006   122625810.11593187     
  -8.0141089288807734        2.3155966627666149E-013   1.3590574985262690E-005   2.7181161645814221E-006   122625810.11591770     
  -8.0096066204937610        2.4136366743427966E-013   1.3875298078027808E-005   2.7750608200157028E-006   122625810.11590296     
  -8.0051043121067504        2.5158275990566307E-013   1.4165986127077700E-005   2.8331984678719813E-006   122625810.11588763     
  -8.0006020037197381        2.6223451822212969E-013   1.4462764098278442E-005   2.8925541013602756E-006   122625810.11587164     
  -7.9960996953327275        2.7333726100182653E-013   1.4765759575527308E-005   2.9531532372980057E-006   122625810.11585499     
  -7.9915973869457160        2.8491008245357807E-013   1.5075102815601150E-005   3.0150219270797066E-006   122625810.11583766     
  -7.9870950785587036        2.9697288521451531E-013   1.5390926804152290E-005   3.0781867678762446E-006   122625810.11581962     
  -7.9825927701716930        3.0954641457805054E-013   1.5713367312878562E-005   3.1426749140688649E-006   122625810.11580084     
  -7.9780904617846806        3.2265229417102827E-013   1.6042562957891092E-005   3.2085140889227866E-006   122625810.11578125     
  -7.9735881533976682        3.3631306314136599E-013   1.6378655259303849E-005   3.2757325965051572E-006   122625810.11576085     
  -7.9690858450106576        3.5055221492021609E-013   1.6721788702072606E-005   3.3443593338528845E-006   122625810.11573961     
  -7.9645835366236453        3.6539423762527626E-013   1.7072110798108483E-005   3.4144238033953924E-006   122625810.11571750     
  -7.9600812282366338        3.8086465617468453E-013   1.7429772149691698E-005   3.4859561256374145E-006   122625810.11569445     
  -7.9555789198496232        3.9699007618401221E-013   1.7794926514214884E-005   3.5589870521077055E-006   122625810.11567044     
  -7.9510766114626108        4.1379822972180841E-013   1.8167730870282796E-005   3.6335479785790319E-006   122625810.11564548     
  -7.9465743030755984        4.3131802300233029E-013   1.8548345485195668E-005   3.7096709585648915E-006   122625810.11561942     
  -7.9420719946885878        4.4957958609757828E-013   1.8936933983847442E-005   3.7873887170992134E-006   122625810.11559227     
  -7.9375696863015754        4.6861432475408546E-013   1.9333663419067463E-005   3.8667346648047492E-006   122625810.11556400     
  -7.9330673779145631        4.8845497440351134E-013   1.9738704343434600E-005   3.9477429122559506E-006   122625810.11553454     
  -7.9285650695275525        5.0913565646003795E-013   2.0152230882597047E-005   4.0304482846429901E-006   122625810.11550383     
  -7.9240627611405401        5.3069193700133706E-013   2.0574420810128215E-005   4.1148863367429950E-006   122625810.11547187     
  -7.9195604527535286        5.5316088793395493E-013   2.1005455623949552E-005   4.2010933682046711E-006   122625810.11543855     
  -7.9150581443665180        5.7658115074843196E-013   2.1445520624355664E-005   4.2891064391533929E-006   122625810.11540386     
  -7.9105558359795056        6.0099300297374526E-013   2.1894804993674117E-005   4.3789633861232245E-006   122625810.11536770     
  -7.9060535275924932        6.2643842744527878E-013   2.2353501877592701E-005   4.4707028383224415E-006   122625810.11533000     
  -7.9015512192054826        6.5296118450559160E-013   2.2821808468191852E-005   4.5643642342400817E-006   122625810.11529075     
  -7.8970489108184703        6.8060688726208671E-013   2.3299926088716637E-005   4.6599878386004138E-006   122625810.11524981     
  -7.8925466024314579        7.0942308003091660E-013   2.3788060280123219E-005   4.7576147596723034E-006   122625810.11520717     
  -7.8880442940444473        7.3945932010219349E-013   2.4286420889439912E-005   4.8572869669414987E-006   122625810.11516275     
  -7.8835419856574358        7.7076726296704796E-013   2.4795222159979427E-005   4.9590473091531561E-006   122625810.11511648     
  -7.8790396772704234        8.0340075115300467E-013   2.5314682823439489E-005   5.0629395327320458E-006   122625810.11506826     
